ANNOSCOLASTICO,PROVINCIA,ORDINESCUOLA,TIPOPOSTO,TIPOSUPPLENZA,FASCIAETA,DOCENTISUPPLENTIMASCHI,DOCENTISUPPLENTIFEMMINE
201617,LODI,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,0,3
201617,BOLOGNA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,7,65
201617,TORINO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 35 E 44,15,116
201617,MONZA E BRIANZA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,34,146
201617,BARI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,56
201617,GENOVA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,20
201617,TRAPANI,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,1,3
201617,FROSINONE,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,17,60
201617,VERBANO-CUSIO-OSSOLA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,22,29
201617,LIVORNO,SCUOLA INFANZIA,NORMALE,ANNUALE,FINO A 34,0,1
201617,CATANZARO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,3,2
201617,TERNI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,5,14
201617,CATANZARO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,15
201617,SIENA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,0,1
201617,SAVONA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,2,4
201617,CALTANISSETTA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,3,5
201617,RAVENNA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,3,19
201617,ASCOLI PICENO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,4
201617,PISA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,4,2
201617,SIENA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,4,8
201617,FERMO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,12
201617,PRATO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,3,3
201617,BRESCIA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,2,14
201617,MESSINA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,0,1
201617,LA SPEZIA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,5,1
201617,POTENZA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,15,60
201617,AREZZO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,21
201617,BOLOGNA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,5,85
201617,GROSSETO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,7,23
201617,ASCOLI PICENO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,0,3
201617,BELLUNO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,6
201617,LUCCA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,3,7
201617,MASSA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,28,38
201617,REGGIO CALABRIA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,17,37
201617,PORDENONE,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,1
201617,TORINO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,5,160
201617,TARANTO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,31
201617,PESCARA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,3
201617,PADOVA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,9,39
201617,CALTANISSETTA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,7
201617,COSENZA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,9,9
201617,PAVIA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,12,43
201617,VICENZA,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,2
201617,RIMINI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,2,41
201617,BERGAMO,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,1
201617,AGRIGENTO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,19,26
201617,TREVISO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,2,49
201617,SAVONA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,2,8
201617,CUNEO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,12,32
201617,NUORO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,3
201617,IMPERIA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,0,1
201617,L'AQUILA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,4,24
201617,BRESCIA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,19,18
201617,NUORO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,5,19
201617,NUORO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,8
201617,VARESE,SCUOLA PRIMARIA,NORMALE,ANNUALE,TRA 35 E 44,2,9
201617,CATANZARO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,3,9
201617,VERONA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,20
201617,TERAMO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,11
201617,ASCOLI PICENO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,19,27
201617,FIRENZE,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,2,8
201617,PIACENZA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,3
201617,PRATO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,18
201617,VERBANO-CUSIO-OSSOLA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,3
201617,BARLETTA-ADRIA-TRANI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,1
201617,BERGAMO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,82,129
201617,PESARO E URBINO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,4
201617,COMO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,3,1
201617,MESSINA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,7,6
201617,REGGIO EMILIA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,2,28
201617,VERCELLI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,OLTRE 54,1,2
201617,FIRENZE,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,4,7
201617,BRINDISI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,2,11
201617,PARMA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,FINO A 34,0,2
201617,FERRARA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,7
201617,TERNI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,10,16
201617,PAVIA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,28
201617,VIBO VALENTIA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,8
201617,ROVIGO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,10,30
201617,LECCO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,13,37
201617,PADOVA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,3
201617,OLBIA-TEMPIO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,5,15
201617,GORIZIA,SCUOLA INFANZIA,NORMALE,ANNUALE,TRA 35 E 44,0,6
201617,BERGAMO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,4,62
201617,GROSSETO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,4,5
201617,MANTOVA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,10,15
201617,CATANIA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,1
201617,NAPOLI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,83,123
201617,NUORO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,1
201617,MANTOVA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,13
201617,PAVIA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,1
201617,CAMPOBASSO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,2
201617,BIELLA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,2,2
201617,PESCARA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,5
201617,SIENA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,17,46
201617,REGGIO EMILIA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,21,81
201617,CAGLIARI,SCUOLA INFANZIA,NORMALE,ANNUALE,TRA 35 E 44,0,1
201617,MESSINA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,6
201617,REGGIO CALABRIA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,0,1
201617,GENOVA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,2,2
201617,RIMINI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,7
201617,FIRENZE,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,2,50
201617,LECCO,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,FINO A 34,8,8
201617,TERNI,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,2
201617,VERCELLI,SCUOLA PRIMARIA,NORMALE,ANNUALE,OLTRE 54,0,1
201617,SONDRIO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,6,10
201617,REGGIO CALABRIA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,10,35
201617,ASCOLI PICENO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,17,25
201617,AGRIGENTO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,5
201617,BARLETTA-ADRIA-TRANI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,4,15
201617,LECCO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,17
201617,RIMINI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,5,22
201617,MILANO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,235,403
201617,MESSINA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,1
201617,MONZA E BRIANZA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,OLTRE 54,1,0
201617,PARMA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,1
201617,ROVIGO,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,7
201617,VERBANO-CUSIO-OSSOLA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,2,30
201617,PRATO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,1,25
201617,ANCONA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,3,6
201617,ANCONA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,66,105
201617,SAVONA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,3
201617,PAVIA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,2,1
201617,VENEZIA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,15,44
201617,LUCCA,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,1
201617,L'AQUILA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,2,1
201617,TRAPANI,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,12,7
201617,ASCOLI PICENO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,1
201617,PISA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,5
201617,MANTOVA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,4,55
201617,TERAMO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,2
201617,SALERNO,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,6,21
201617,BRESCIA,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 45 E 54,1,11
201617,FOGGIA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,0,1
201617,SIENA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,4
201617,NUORO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,1
201617,RIMINI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,36,75
201617,NOVARA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,4,12
201617,PESCARA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,3,9
201617,PAVIA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,18
201617,OGLIASTRA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,3
201617,BOLOGNA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,15,38
201617,BIELLA,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 35 E 44,1,0
201617,AGRIGENTO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,6,2
201617,FERMO,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,2
201617,LECCO,SCUOLA PRIMARIA,NORMALE,ANNUALE,TRA 45 E 54,0,2
201617,CREMONA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,FINO A 34,0,3
201617,GROSSETO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,5,9
201617,SONDRIO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,2,4
201617,SAVONA,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 35 E 44,1,17
201617,PADOVA,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,1
201617,COMO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,FINO A 34,7,12
201617,POTENZA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,16,39
201617,CUNEO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,4,88
201617,LODI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,2,14
201617,PORDENONE,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,FINO A 34,0,1
201617,GORIZIA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,10,10
201617,MASSA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,7
201617,POTENZA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,2
201617,PISTOIA,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,OLTRE 54,0,1
201617,FIRENZE,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,33
201617,VARESE,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,FINO A 34,0,4
201617,SASSARI,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,18
201617,LODI,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,15
201617,PAVIA,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 35 E 44,1,44
201617,CALTANISSETTA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,13
201617,CASERTA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,3,5
201617,PRATO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,2,12
201617,OGLIASTRA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,0
201617,FROSINONE,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,13,11
201617,BRINDISI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,0,3
201617,FROSINONE,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,36
201617,BRESCIA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,2,14
201617,CARBONIA-IGLESIAS,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,1
201617,LECCE,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,FINO A 34,6,3
201617,ANCONA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,15,41
201617,MILANO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,6,11
201617,NOVARA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,TRA 35 E 44,1,1
201617,PADOVA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,6,31
201617,PESCARA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,2,14
201617,LODI,SCUOLA PRIMARIA,NORMALE,ANNUALE,FINO A 34,0,2
201617,PERUGIA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,11,21
201617,REGGIO CALABRIA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,3,8
201617,CREMONA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,6,28
201617,GORIZIA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,4,3
201617,LECCO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,2
201617,LA SPEZIA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 35 E 44,1,6
201617,REGGIO EMILIA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,63,110
201617,LODI,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,3,8
201617,PARMA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,1,1
201617,SAVONA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,3,20
201617,MONZA E BRIANZA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,8,35
201617,NUORO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 35 E 44,23,49
201617,LECCO,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,0,4
201617,UDINE,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,5
201617,ROMA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 45 E 54,22,27
201617,MONZA E BRIANZA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,FINO A 34,0,4
201617,BRESCIA,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,21,75
201617,VITERBO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,2,2
201617,ISERNIA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,1,3
201617,SALERNO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,0,4
201617,NOVARA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,6
201617,RIETI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,1,20
201617,RIETI,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,11
201617,CALTANISSETTA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,2
201617,BIELLA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,FINO A 34,5,25
201617,ANCONA,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,5
201617,MEDIO-CAMPITANO,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,5
201617,PRATO,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,6,16
201617,BARLETTA-ADRIA-TRANI,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,3,20
201617,MESSINA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,1
201617,BARI,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,13,53
201617,FROSINONE,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,0,1
201617,VERBANO-CUSIO-OSSOLA,SCUOLA SECONDARIA II GRADO,SOSTEGNO,ANNUALE,TRA 45 E 54,4,12
201617,REGGIO CALABRIA,SCUOLA PRIMARIA,NORMALE,ANNUALE,TRA 35 E 44,0,1
201617,TORINO,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,3,3
201617,MONZA E BRIANZA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,4
201617,ROVIGO,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,OLTRE 54,1,0
201617,BOLOGNA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,16,148
201617,LECCE,SCUOLA SECONDARIA I GRADO,NORMALE,FINO AL TERMINE,OLTRE 54,3,8
201617,PADOVA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,7,67
201617,PAVIA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,FINO A 34,1,14
201617,LODI,SCUOLA INFANZIA,SOSTEGNO,ANNUALE,TRA 35 E 44,0,1
201617,SAVONA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,9,26
201617,PISTOIA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 35 E 44,4,86
201617,PERUGIA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,23,40
201617,CREMONA,SCUOLA PRIMARIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,2,18
201617,ENNA,SCUOLA SECONDARIA I GRADO,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,1
201617,ROMA,SCUOLA INFANZIA,NORMALE,ANNUALE,FINO A 34,0,1
201617,ISERNIA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,3
201617,FERMO,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,7,12
201617,CASERTA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,TRA 45 E 54,0,17
201617,LODI,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,9,10
201617,PARMA,SCUOLA SECONDARIA II GRADO,NORMALE,ANNUALE,TRA 35 E 44,3,2
201617,NAPOLI,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 35 E 44,0,29
201617,UDINE,SCUOLA SECONDARIA II GRADO,SOSTEGNO,FINO AL TERMINE,OLTRE 54,1,3
201617,LA SPEZIA,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,FINO A 34,1,2
201617,MILANO,SCUOLA PRIMARIA,SOSTEGNO,ANNUALE,TRA 45 E 54,8,60
201617,ASTI,SCUOLA INFANZIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,0,3
201617,FERRARA,SCUOLA SECONDARIA II GRADO,NORMALE,FINO AL TERMINE,TRA 45 E 54,20,31
201617,MANTOVA,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,TRA 45 E 54,1,18
201617,CASERTA,SCUOLA INFANZIA,SOSTEGNO,FINO AL TERMINE,FINO A 34,0,6
201617,PORDENONE,SCUOLA SECONDARIA I GRADO,NORMALE,ANNUALE,TRA 45 E 54,1,3
201617,BARI,SCUOLA PRIMARIA,NORMALE,FINO AL TERMINE,OLTRE 54,0,4
